traffic_volume,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time
1060,None,2.53,0,0,1,Clear,sky is clear,27-03-2018 23:00
1061,None,22.47,0,0,40,Clouds,scattered clouds,30-04-2018 23:00
1062,None,-3.21,0,0,1,Clear,sky is clear,20-03-2018 23:00
1062,None,2.00,0,0,90,Mist,mist,26-04-2017 23:00
1062,None,3.46,0,0,1,Clear,sky is clear,18-12-2017 23:00
1062,None,12.41,0,0,1,Clear,sky is clear,06-05-2013 23:00
1062,None,7.72,0,0,90,Clouds,overcast clouds,27-04-2014 00:00
1062,None,2.00,0,0,90,Drizzle,light intensity drizzle,26-04-2017 23:00
1063,None,15.71,0,0,40,Drizzle,light intensity drizzle,24-04-2016 01:00
1063,None,-14.69,0.76,0,64,Rain,light rain,26-01-2014 00:00
1063,None,-13.21,0,0,1,Clear,sky is clear,23-12-2012 00:00
1063,None,-4.40,0,0,90,Clouds,overcast clouds,19-12-2016 23:00
1063,None,-14.69,0.76,0,64,Snow,light snow,26-01-2014 00:00
1063,None,-14.69,0.76,0,64,Mist,mist,26-01-2014 00:00
1063,None,15.71,0,0,40,Thunderstorm,proximity thunderstorm,24-04-2016 01:00
1064,None,4.43,0,0,90,Mist,mist,27-03-2016 00:00
1064,None,12.32,0,0,0,Clear,Sky is Clear,02-09-2013 23:00
1064,None,4.43,0,0,90,Drizzle,drizzle,27-03-2016 00:00
1064,Labor Day,20.02,1.52,0,90,Thunderstorm,proximity thunderstorm,05-09-2016 00:00
1064,Labor Day,20.02,1.52,0,90,Rain,moderate rain,05-09-2016 00:00
1064,None,19.57,0,0,1,Mist,mist,27-07-2017 00:00
1064,None,4.43,0,0,90,Rain,moderate rain,27-03-2016 00:00
1065,None,13.78,3.98,0,92,Mist,mist,05-10-2013 00:00
1065,None,13.78,3.98,0,92,Thunderstorm,proximity thunderstorm,05-10-2013 00:00
1065,None,16.54,0,0,90,Mist,mist,29-05-2016 01:00
1065,None,-20.72,0,0,1,Clear,sky is clear,26-12-2017 23:00
1065,None,18.50,0,0,90,Rain,heavy intensity rain,13-08-2017 23:00
1065,None,12.30,0,0,32,Mist,mist,09-06-2013 07:00
1065,None,16.17,0,0,1,Clear,sky is clear,30-08-2016 23:00
1065,None,3.64,0,0,64,Clouds,broken clouds,06-01-2014 22:00
1065,None,-1.14,0,0,75,Clouds,broken clouds,28-10-2012 23:00
1065,None,18.50,0,0,90,Thunderstorm,thunderstorm with light rain,13-08-2017 23:00
1065,None,22.37,0,0,1,Clear,sky is clear,13-09-2017 23:00
1065,None,-4.52,0,0,1,Clear,sky is clear,21-11-2015 00:00
1065,None,-23.00,0,0,1,Clear,sky is clear,17-01-2016 00:00
1065,None,19.60,0,0,90,Rain,light rain,27-07-2016 23:00
1065,None,13.78,3.98,0,92,Rain,moderate rain,05-10-2013 00:00
1066,None,11.21,0,0,1,Clear,sky is clear,09-04-2017 06:00
1066,None,0.08,0,0,90,Mist,mist,02-12-2015 23:00
1067,None,15.84,0,0,0,Mist,mist,10-07-2014 04:00
1068,None,13.49,0,0,36,Thunderstorm,proximity thunderstorm,07-05-2014 23:00
1068,None,2.07,0,0,90,Mist,mist,01-11-2017 23:00
1068,None,-8.43,0,0,1,Clear,sky is clear,17-02-2018 00:00
1068,None,-14.75,0,0,97,Clouds,overcast clouds,03-02-2013 23:00
1068,None,-3.94,0,0,90,Snow,heavy snow,14-04-2018 18:00
1068,None,-3.94,0,0,90,Fog,fog,14-04-2018 18:00
1069,None,24.54,0,0,1,Drizzle,light intensity drizzle,25-07-2017 23:00
1069,None,5.57,0,0,1,Clear,sky is clear,10-02-2017 23:00
1069,None,-3.21,0,0,1,Clear,sky is clear,17-02-2016 23:00
1069,None,24.54,0,0,1,Thunderstorm,proximity thunderstorm,25-07-2017 23:00
1069,None,22.37,0,0,1,Clear,sky is clear,28-08-2016 23:00
1069,None,-1.66,0,0,1,Clear,sky is clear,12-02-2017 23:00
1070,None,-26.63,0,0,20,Clouds,few clouds,02-03-2014 07:00
1070,None,1.52,0,0,90,Fog,fog,10-03-2013 23:00
1070,None,0.77,0,0,16,Clouds,few clouds,29-11-2012 23:00
1070,None,1.52,0,0,90,Mist,mist,10-03-2013 23:00
1070,None,0.14,0,0,1,Mist,mist,21-01-2018 06:00
1070,None,16.97,0,0,1,Clear,sky is clear,09-07-2016 01:00
1070,None,1.52,0,0,90,Rain,light rain,10-03-2013 23:00
1070,None,21.37,0,0,75,Clouds,broken clouds,10-07-2016 01:00
1070,None,-3.70,0,0,1,Clear,sky is clear,10-01-2013 23:00
1070,None,17.17,0,0,1,Clear,sky is clear,27-09-2015 01:00
1071,None,15.67,0,0,1,Clear,sky is clear,05-06-2017 04:00
1071,None,16.24,0,0,40,Mist,mist,17-08-2015 23:00
1071,None,16.24,0,0,40,Drizzle,light intensity drizzle,17-08-2015 23:00
1071,None,19.80,0,0,1,Rain,light rain,02-07-2017 01:00
1071,None,2.10,0,0,20,Clouds,few clouds,04-05-2014 06:00
1071,None,20.97,0,0,88,Clouds,overcast clouds,17-07-2016 07:00
1071,None,13.07,0,0,1,Clear,sky is clear,29-05-2017 23:00
1072,None,-13.47,0,0,1,Clear,sky is clear,09-02-2016 04:00
1072,None,-8.39,0,0,1,Clear,sky is clear,06-12-2017 04:00
1072,None,-3.68,0,0,40,Clouds,scattered clouds,08-12-2012 00:00
1072,None,-24.00,0,0,1,Clear,sky is clear,02-01-2014 23:00
1072,None,16.65,0,0,75,Clouds,broken clouds,27-05-2014 23:00
1072,None,8.72,0,0,1,Clear,sky is clear,17-04-2017 23:00
1073,None,-0.59,0,0,75,Clouds,broken clouds,07-01-2018 23:00
1073,None,-2.16,0,0,75,Clouds,broken clouds,07-11-2017 23:00
1073,None,-23.27,0,0,1,Clear,sky is clear,07-12-2013 00:00
1074,None,-3.43,0,0,1,Clear,sky is clear,29-03-2014 00:00
1074,None,11.75,0,0,0,Clear,Sky is Clear,02-05-2018 23:00
1074,None,14.59,0,0,40,Mist,mist,26-08-2015 23:00
1074,None,-4.14,0,0,90,Haze,haze,24-01-2018 23:00
1074,None,-4.14,0,0,90,Mist,mist,24-01-2018 23:00
1074,None,-0.47,0.25,0,90,Rain,light rain,27-03-2014 23:00
1075,None,18.25,0,0,1,Clear,sky is clear,08-10-2013 23:00
1075,None,24.65,0,0,1,Clear,sky is clear,27-07-2015 23:00
1075,None,10.97,0,0,75,Mist,mist,11-05-2016 23:00
1075,None,20.87,0,0,1,Clear,sky is clear,10-09-2017 23:00
1075,None,10.97,0,0,75,Fog,fog,11-05-2016 23:00
1075,None,-2.85,0,0,1,Clear,sky is clear,18-03-2018 01:00
1076,None,20.40,0,0,1,Clear,sky is clear,28-07-2017 00:00
1077,None,-8.35,0,0,75,Clouds,broken clouds,01-01-2016 08:00
1077,None,8.96,0.25,0,90,Rain,light rain,08-06-2014 06:00
1077,None,8.96,0.25,0,90,Fog,fog,08-06-2014 06:00
1077,None,9.14,0,0,90,Clouds,overcast clouds,18-04-2017 23:00
1077,None,16.77,0,0,1,Clear,sky is clear,13-05-2018 23:00
1077,None,-0.73,0,0,90,Clouds,overcast clouds,26-03-2013 23:00
1078,None,20.93,0,0,75,Rain,light rain,04-08-2018 00:00
1078,None,12.96,0,0,90,Clouds,overcast clouds,02-09-2013 06:00
1078,None,20.93,0,0,75,Thunderstorm,proximity thunderstorm,04-08-2018 00:00
1078,None,23.79,0,0,75,Clouds,broken clouds,26-07-2016 23:00
1079,None,10.07,0,0,1,Clear,sky is clear,17-09-2017 23:00
1079,None,-6.37,0,0,90,Snow,heavy snow,03-01-2013 23:00
1079,None,-6.37,0,0,90,Haze,haze,03-01-2013 23:00
1079,None,-6.37,0,0,90,Mist,mist,03-01-2013 23:00
1079,None,4.47,0,0,1,Clear,sky is clear,25-11-2017 00:00
1079,None,-14.92,0,0,1,Clear,sky is clear,25-12-2012 23:00
1079,None,6.07,0,0,1,Clear,sky is clear,01-11-2016 23:00
108,None,23.76,0,0,75,Clouds,broken clouds,24-07-2015 23:00
1080,None,-22.82,0,0,67,Clouds,broken clouds,03-02-2013 07:00
1080,None,-8.71,0,0,1,Clear,sky is clear,01-03-2016 23:00
1080,None,-2.94,0,0,90,Clouds,overcast clouds,04-03-2017 00:00
1080,None,-3.60,0,0,75,Clouds,broken clouds,12-12-2017 23:00
1080,None,14.12,0,0,90,Clouds,overcast clouds,01-05-2013 23:00
1080,None,20.45,0.25,0,75,Rain,light rain,16-08-2015 23:00
1081,None,-0.07,0,0,1,Clear,sky is clear,03-04-2016 23:00
1081,None,-6.00,0,0,90,Clouds,overcast clouds,27-11-2015 05:00
1081,None,-14.21,0,0,75,Mist,mist,12-12-2012 23:00
1081,None,-0.66,0,0,90,Snow,light snow,07-01-2016 04:00
1081,None,-0.66,0,0,90,Mist,mist,07-01-2016 04:00
1081,None,10.18,0,0,90,Clouds,overcast clouds,21-05-2016 02:00
1082,None,-10.13,0,0,90,Snow,light snow,11-12-2016 00:00
1082,Memorial Day,15.23,0,0,1,Mist,mist,30-05-2016 00:00
1082,None,-10.13,0,0,90,Mist,mist,11-12-2016 00:00
1082,None,-4.97,0,0,90,Clouds,overcast clouds,02-03-2013 00:00
1082,None,7.21,0,0,90,Drizzle,light intensity drizzle,30-03-2016 23:00
1082,None,20.89,0,0,24,Clouds,few clouds,08-08-2016 23:00
1083,None,7.00,0,0,90,Rain,moderate rain,19-04-2017 23:00
1083,None,7.00,0,0,90,Drizzle,light intensity drizzle,19-04-2017 23:00
1083,None,7.00,0,0,90,Mist,mist,19-04-2017 23:00
1083,None,-25.02,0,0,1,Clear,sky is clear,29-12-2013 23:00
1084,None,20.34,0,0,1,Clear,sky is clear,09-08-2015 23:00
1084,None,7.83,0,0,1,Clear,sky is clear,04-05-2016 23:00
1084,None,-1.20,0,0,1,Clear,sky is clear,12-02-2017 07:00
1084,None,-3.67,0,0,90,Snow,light snow,01-03-2017 23:00
1084,None,5.43,0,0,0,Clear,Sky is Clear,13-10-2013 23:00
1084,None,11.21,0,0,1,Clear,sky is clear,03-10-2017 23:00
1084,None,-13.88,0,0,1,Clear,sky is clear,23-02-2014 00:00
1084,None,20.36,0,0,5,Clear,sky is clear,08-07-2018 07:00
1084,None,17.73,0,0,75,Clouds,broken clouds,22-05-2018 23:00
1085,None,2.86,0,0,1,Clear,sky is clear,18-04-2018 23:00
1086,None,1.07,0,0,90,Clouds,overcast clouds,19-03-2018 23:00
1086,None,-2.43,0,0,90,Fog,fog,22-01-2018 18:00
1086,None,7.04,0,0,0,Clear,Sky is Clear,16-10-2016 07:00
1086,None,17.65,0,0,0,Clear,Sky is Clear,16-08-2016 23:00
1086,None,-2.43,0,0,90,Mist,mist,22-01-2018 18:00
1086,None,-2.43,0,0,90,Snow,heavy snow,22-01-2018 18:00
1087,None,1.50,0,0,75,Mist,mist,10-03-2013 00:00
1087,None,-6.13,0,0,1,Clear,sky is clear,25-02-2017 00:00
1088,Memorial Day,26.34,0,0,24,Clouds,few clouds,28-05-2018 00:00
1088,None,24.29,0,0,1,Clear,sky is clear,16-09-2018 23:00
1089,None,-19.12,0,0,1,Clear,sky is clear,08-01-2017 00:00
1089,None,17.23,0,0,92,Clouds,overcast clouds,24-09-2016 00:00
1089,None,-14.62,0,0,90,Mist,mist,12-12-2016 04:00
1089,None,-14.62,0,0,90,Snow,light snow,12-12-2016 04:00
1089,None,12.11,0,0,1,Clear,sky is clear,21-05-2014 23:00
1089,None,17.82,1.78,0,90,Rain,moderate rain,25-08-2018 00:00
1089,None,17.82,1.78,0,90,Mist,mist,25-08-2018 00:00
1089,None,-18.60,0,0,1,Clear,sky is clear,07-01-2017 00:00
1089,None,-12.34,0,0,1,Clear,sky is clear,24-11-2013 07:00
1089,None,19.97,5.06,0,80,Rain,heavy intensity rain,10-08-2016 23:00
1089,None,18.97,0,0,40,Drizzle,light intensity drizzle,07-07-2014 23:00
1089,None,18.97,0,0,40,Rain,light rain,07-07-2014 23:00
1090,None,3.49,0,0,1,Clear,sky is clear,10-11-2012 00:00
1091,None,19.07,0,0,1,Clear,sky is clear,04-07-2017 07:00
1091,None,8.40,0,0,40,Rain,light rain,13-03-2016 07:00
1091,None,6.09,0,0,1,Clear,sky is clear,17-11-2012 00:00
1091,None,17.07,0,0,1,Mist,mist,24-06-2018 06:00
1091,None,8.40,0,0,40,Drizzle,light intensity drizzle,13-03-2016 07:00
1091,None,0.37,0,0,90,Clouds,overcast clouds,01-12-2016 23:00
1092,None,5.21,0,0,64,Mist,mist,17-11-2013 07:00
1092,None,5.21,0,0,64,Fog,fog,17-11-2013 07:00
1092,None,20.72,0,0,90,Mist,mist,09-08-2015 07:00
1092,None,13.60,0,0,1,Clear,sky is clear,03-05-2016 23:00
1092,None,-0.07,0,0,1,Clear,sky is clear,30-03-2013 00:00
1092,None,-20.21,0,0,1,Clear,sky is clear,30-12-2017 00:00
1092,None,17.73,0,0,20,Clouds,few clouds,03-08-2015 23:00
1092,Christmas Day,-15.20,0,0,1,Clear,sky is clear,25-12-2017 00:00
1092,None,-4.29,0,0,64,Mist,mist,28-12-2013 06:00
1092,None,-4.29,0,0,64,Fog,fog,28-12-2013 06:00
1093,None,16.13,0,0,90,Rain,light rain,01-05-2018 23:00
1093,None,16.68,0,0,1,Clear,sky is clear,08-05-2013 23:00
1093,None,16.13,0,0,90,Thunderstorm,proximity thunderstorm,01-05-2018 23:00
1093,None,0.93,0,0,90,Clouds,overcast clouds,21-03-2018 23:00
1093,None,-6.28,0,0,90,Snow,heavy snow,24-02-2013 00:00
1093,None,13.94,0,0,90,Clouds,overcast clouds,16-10-2012 23:00
1093,None,-8.00,0,0,1,Clear,sky is clear,06-12-2017 23:00
1093,None,16.96,0.51,0,90,Rain,moderate rain,18-08-2015 23:00
1093,None,-8.46,0,0,64,Mist,mist,01-12-2013 07:00
1094,None,0.80,0,0,1,Clear,sky is clear,14-03-2018 23:00
1094,None,-0.14,0,0,90,Snow,light snow,08-11-2017 23:00
1094,None,14.39,0,0,1,Clear,sky is clear,10-09-2016 05:00
1094,None,-16.64,0,0,1,Clear,sky is clear,08-02-2014 00:00
1094,None,6.51,0,0,75,Clouds,broken clouds,22-11-2012 07:00
1094,None,-3.64,0,0,1,Clear,sky is clear,28-01-2017 00:00
1094,None,21.70,0,0,1,Clear,sky is clear,19-05-2013 23:00
1095,None,4.89,0,0,75,Clouds,broken clouds,06-04-2014 07:00
1095,None,-1.23,0,0,64,Clouds,broken clouds,06-11-2013 23:00
1095,None,14.81,0,0,20,Clouds,few clouds,06-06-2016 23:00
1095,None,14.29,0,0,20,Mist,mist,03-07-2016 06:00
1096,None,22.20,0,0,40,Clouds,scattered clouds,16-07-2018 23:00
1097,None,-7.06,0,0,1,Clear,sky is clear,04-04-2018 23:00
1097,None,-0.44,0,0,90,Clouds,overcast clouds,30-03-2013 06:00
1097,None,4.43,0,0,75,Clouds,broken clouds,28-04-2018 00:00
1098,None,18.50,0,0,68,Clouds,broken clouds,12-08-2013 23:00
1098,None,-9.52,0,0,64,Clouds,broken clouds,22-12-2013 00:00
1098,None,-22.72,0,0,75,Clouds,broken clouds,27-02-2014 23:00
1098,None,2.91,0,0,90,Clouds,overcast clouds,16-12-2012 00:00
1099,None,18.87,0,0,1,Clear,sky is clear,05-07-2015 07:00
1099,None,5.27,0,0,90,Rain,moderate rain,11-04-2018 23:00
1099,None,15.51,0,0,1,Rain,light rain,13-08-2017 07:00
1099,None,5.27,0,0,90,Drizzle,light intensity drizzle,11-04-2018 23:00
11,None,22.01,0,0,1,Clear,sky is clear,09-07-2016 22:00
11,None,14.75,0,0,1,Clear,sky is clear,01-09-2016 00:00
1100,None,0.57,0,0,90,Clouds,overcast clouds,24-02-2016 04:00
1100,None,3.66,0,0,75,Clouds,broken clouds,07-11-2015 00:00
1100,None,22.92,0,0,90,Clouds,overcast clouds,25-06-2016 01:00
1100,None,-1.52,2.03,0,90,Rain,moderate rain,03-04-2014 23:00
1101,None,22.06,0,0,90,Clouds,overcast clouds,10-06-2018 23:00
1102,None,1.53,0,0,90,Clouds,overcast clouds,28-02-2018 23:00
1102,None,25.31,0.25,0,92,Rain,light rain,09-09-2013 23:00
1102,None,-15.53,0,0,1,Clear,sky is clear,10-02-2018 00:00
1102,None,-0.40,0,0,1,Clear,sky is clear,05-04-2014 00:00
1102,None,25.31,0.25,0,92,Mist,mist,09-09-2013 23:00
1103,None,-1.15,0,0,90,Clouds,overcast clouds,01-12-2012 00:00
1103,None,-2.68,0,0,64,Mist,mist,04-01-2014 06:00
1103,None,3.53,0,0,1,Haze,haze,18-02-2016 23:00
1103,None,-18.71,0,0,98,Clouds,overcast clouds,03-02-2013 00:00
1103,None,14.21,0,0,90,Clouds,overcast clouds,03-06-2018 06:00
1104,None,-8.90,0,0,20,Mist,mist,15-12-2012 06:00
1105,None,11.43,0,0,75,Clouds,broken clouds,23-11-2012 05:00
1105,None,17.42,0.25,0,1,Mist,mist,29-06-2015 23:00
1105,None,14.00,0,0,75,Clouds,broken clouds,14-07-2014 23:00
1105,None,8.78,0,0,40,Clouds,scattered clouds,03-12-2017 23:00
1105,None,17.42,0.25,0,1,Rain,light rain,29-06-2015 23:00
1106,None,21.48,0,0,1,Mist,mist,18-09-2013 23:00
1106,None,-21.69,0,0,1,Clear,sky is clear,05-01-2017 23:00
1106,None,6.50,0,0,1,Clear,sky is clear,16-11-2013 00:00
1106,None,19.19,1.78,0,75,Rain,moderate rain,26-08-2018 06:00
1106,None,19.19,1.78,0,75,Mist,mist,26-08-2018 06:00
1106,None,19.19,1.78,0,75,Thunderstorm,proximity thunderstorm,26-08-2018 06:00
1106,None,15.50,0,0,90,Mist,mist,28-05-2016 05:00
1106,None,15.50,0,0,90,Fog,fog,28-05-2016 05:00
1106,None,15.50,0,0,90,Rain,light rain,28-05-2016 05:00
1106,None,12.72,0,0,1,Clear,sky is clear,13-04-2016 23:00
1106,None,3.64,0,0,64,Clouds,broken clouds,05-01-2014 22:00
1107,None,-11.06,0,0,1,Clear,sky is clear,12-03-2017 01:00
1107,None,-5.43,0,0,1,Haze,haze,13-02-2018 23:00
1107,None,-11.93,0,0,1,Clear,sky is clear,11-03-2017 01:00
1107,None,-6.68,0,0,90,Clouds,overcast clouds,09-01-2016 00:00
1107,None,-21.20,0,0,1,Clear,sky is clear,10-01-2016 00:00
1107,None,13.88,0,0,1,Clear,sky is clear,20-05-2018 23:00
1107,None,10.00,0,0,90,Clouds,overcast clouds,12-05-2018 00:00
1108,None,17.69,0,0,1,Clear,sky is clear,20-07-2015 23:00
1108,None,17.36,0,0,88,Clouds,overcast clouds,09-06-2013 23:00
1108,None,5.50,0,0,40,Clouds,scattered clouds,20-02-2016 00:00
1108,None,13.13,0,0,1,Clear,sky is clear,07-05-2017 23:00
1108,None,0.12,0,0,64,Clouds,broken clouds,10-11-2013 07:00
1108,None,1.77,0,0,40,Clouds,scattered clouds,16-04-2013 23:00
1109,None,-18.81,0,0,1,Clear,sky is clear,14-12-2016 23:00
1109,None,20.07,0,0,75,Clouds,broken clouds,11-06-2018 23:00
1110,None,18.36,0,0,1,Clear,sky is clear,09-06-2018 01:00
1110,None,1.79,0,0,90,Mist,mist,21-01-2017 06:00
1110,None,1.79,0,0,90,Fog,fog,21-01-2017 06:00
1110,None,1.79,0,0,90,Drizzle,light intensity drizzle,21-01-2017 06:00
1110,None,12.07,0,0,40,Clouds,scattered clouds,23-05-2017 23:00
1110,None,24.74,0,0,0,Clear,Sky is Clear,18-07-2016 23:00
1111,None,11.69,0,0,90,Clouds,overcast clouds,27-05-2013 08:00
1111,None,-16.83,0,0,1,Clear,sky is clear,15-02-2014 00:00
1111,None,-7.27,0,0,1,Clear,sky is clear,21-11-2017 23:00
1111,None,-10.93,0,0,64,Clouds,broken clouds,26-11-2013 23:00
1111,None,-6.04,0,0,90,Clouds,overcast clouds,19-01-2013 06:00
1112,None,15.19,0,0,1,Clear,sky is clear,06-07-2015 23:00
1112,None,-11.33,0,0,1,Clear,sky is clear,01-02-2017 23:00
1112,None,15.77,0,0,1,Clear,sky is clear,31-08-2016 22:00
1112,None,17.60,0,0,1,Clear,sky is clear,04-07-2013 07:00
1112,None,-5.42,0,0,64,Clouds,broken clouds,12-01-2014 00:00
1113,None,-3.06,0,0,90,Mist,mist,19-12-2012 23:00
1113,None,-3.06,0,0,90,Snow,heavy snow,19-12-2012 23:00
1113,None,20.20,0,0,1,Clear,sky is clear,27-06-2017 23:00
1114,None,21.34,0,0,1,Clear,sky is clear,16-07-2017 01:00
1114,None,17.61,0,0,68,Clouds,broken clouds,15-06-2016 04:00
1115,None,2.00,0,0,90,Fog,fog,10-01-2018 23:00
1115,None,2.00,0,0,90,Drizzle,light intensity drizzle,10-01-2018 23:00
1115,None,22.15,0,0,1,Clear,sky is clear,04-06-2018 23:00
1115,None,2.47,0,0,75,Clouds,broken clouds,07-03-2017 23:00
1115,None,5.80,0,0,75,Drizzle,light intensity drizzle,29-03-2017 23:00
1115,None,16.54,0,0,0,Clear,Sky is Clear,13-08-2016 07:00
1115,None,8.02,0,0,20,Clouds,few clouds,17-05-2016 23:00
1115,None,2.00,0,0,90,Mist,mist,10-01-2018 23:00
1115,None,5.80,0,0,75,Rain,light rain,29-03-2017 23:00
1115,Independence Day,16.80,0,0,1,Clear,sky is clear,04-07-2016 00:00
1116,None,-0.29,0,0,1,Clear,sky is clear,04-04-2016 23:00
1116,None,3.64,0,0,64,Clouds,broken clouds,18-12-2013 23:00
1116,None,18.39,0,0,40,Clouds,scattered clouds,01-06-2013 00:00
1116,None,21.13,0,0,56,Rain,light rain,24-06-2013 23:00
1116,None,11.38,0,0,0,Clear,Sky is Clear,29-09-2016 23:00
1116,None,5.14,0,0,1,Clear,sky is clear,03-11-2016 23:00
1116,None,11.99,0,0,0,Clear,Sky is Clear,20-09-2016 04:00
1116,None,19.05,0,0,1,Clear,sky is clear,30-07-2018 23:00
1117,None,10.92,0,0,1,Clear,sky is clear,06-09-2017 23:00
1117,None,14.87,0,0,1,Clear,sky is clear,21-08-2018 23:00
1117,None,1.47,0,0,90,Drizzle,light intensity drizzle,22-01-2017 00:00
1117,None,24.36,0,0,1,Clear,sky is clear,13-08-2018 23:00
1117,None,1.87,0,0,90,Drizzle,drizzle,21-01-2017 00:00
1117,None,1.47,0,0,90,Fog,fog,22-01-2017 00:00
1117,None,-1.50,0,0,90,Mist,mist,05-03-2018 19:00
1117,None,1.87,0,0,90,Fog,fog,21-01-2017 00:00
1117,None,-1.50,0,0,90,Snow,heavy snow,05-03-2018 19:00
1117,None,1.87,0,0,90,Mist,mist,21-01-2017 00:00
1117,None,1.47,0,0,90,Mist,mist,22-01-2017 00:00
1118,None,-19.03,0,0,75,Clouds,broken clouds,15-12-2013 07:00
1118,None,10.86,0,0,90,Clouds,overcast clouds,11-10-2017 23:00
1118,None,12.07,0,0,75,Rain,moderate rain,03-05-2017 23:00
1118,None,2.26,0,0,90,Clouds,overcast clouds,19-02-2014 23:00
1118,None,-10.67,0,0,90,Snow,light snow,02-01-2018 23:00
1118,None,2.71,0,0,90,Clouds,overcast clouds,22-03-2017 23:00
1118,None,20.27,0,0,90,Clouds,overcast clouds,05-07-2014 06:00
1119,None,-17.77,0,0,1,Mist,mist,24-02-2018 06:00
1119,None,6.32,0,0,75,Clouds,broken clouds,22-11-2012 08:00
1119,None,-17.77,0,0,1,Fog,fog,24-02-2018 06:00
1119,None,-17.77,0,0,1,Haze,haze,24-02-2018 06:00
1120,None,13.37,0,0,90,Thunderstorm,thunderstorm with heavy rain,19-05-2013 07:00
1120,None,13.37,0,0,90,Mist,mist,19-05-2013 07:00
1120,None,13.37,0,0,90,Rain,moderate rain,19-05-2013 07:00
1120,None,6.80,0,0,90,Rain,light rain,11-11-2012 07:00
1120,None,6.80,0,0,90,Mist,mist,11-11-2012 07:00
1120,None,-13.87,0,0,90,Snow,light snow,06-02-2018 23:00
1120,None,6.80,0,0,90,Drizzle,light intensity drizzle,11-11-2012 07:00
1120,None,13.37,0,0,90,Rain,light rain,19-05-2013 07:00
1120,None,10.63,0,0,1,Clear,sky is clear,16-04-2017 23:00
1121,None,13.66,0,0,1,Clear,sky is clear,10-05-2017 23:00
1121,None,20.28,0,0,1,Clear,sky is clear,24-07-2017 23:00
1121,None,8.48,0.25,0,40,Rain,light rain,20-04-2014 07:00
1121,None,11.88,0,0,1,Clear,sky is clear,30-05-2017 23:00
1121,None,4.50,0,0,1,Clear,sky is clear,11-04-2017 23:00
1121,None,1.50,0,0,90,Clouds,overcast clouds,27-01-2018 00:00
1122,None,-25.72,0,0,1,Clear,sky is clear,01-01-2018 09:00
1122,None,1.42,0,0,1,Clear,sky is clear,14-02-2018 23:00
1122,None,-22.54,0,0,1,Clear,sky is clear,08-12-2013 00:00
1122,None,18.55,0.41,0,36,Rain,moderate rain,01-06-2014 23:00
1122,None,-11.72,0,0,90,Snow,light snow,10-12-2016 00:00
1122,None,22.81,0,0,1,Haze,haze,31-08-2015 23:00
1122,None,22.81,0,0,1,Mist,mist,31-08-2015 23:00
1123,None,-21.20,0,0,1,Snow,light snow,08-01-2017 06:00
1123,None,22.47,0,0,40,Clouds,scattered clouds,11-06-2017 01:00
1123,None,0.79,0,0,90,Drizzle,light intensity drizzle,30-11-2015 22:00
1123,None,0.79,0,0,90,Mist,mist,30-11-2015 22:00
1123,None,0.79,0,0,90,Snow,light snow,30-11-2015 22:00
1123,None,14.10,0,0,0,Clear,Sky is Clear,06-08-2016 05:00
1124,None,10.08,0,0,75,Clouds,broken clouds,18-05-2016 23:00
1124,None,5.24,0,0,90,Rain,moderate rain,08-04-2013 23:00
1124,None,5.24,0,0,90,Drizzle,drizzle,08-04-2013 23:00
1124,None,5.24,0,0,90,Rain,light rain,08-04-2013 23:00
1125,None,-6.49,0,0,1,Clear,sky is clear,21-04-2013 07:00
1125,None,22.11,0,0,75,Clouds,broken clouds,20-07-2014 01:00
1125,None,-0.30,0,0,1,Clear,sky is clear,17-03-2018 00:00
1125,None,2.50,0,0,1,Clear,sky is clear,09-01-2018 23:00
1125,None,9.75,0,0,90,Rain,moderate rain,22-05-2013 23:00
1125,None,9.75,0,0,90,Drizzle,light intensity drizzle,22-05-2013 23:00
1125,None,9.75,0,0,90,Mist,mist,22-05-2013 23:00
1125,None,18.40,0,0,1,Clear,sky is clear,04-07-2017 06:00
1126,None,22.01,0,0,75,Rain,light rain,30-05-2016 23:00
1126,None,-16.46,0,0,1,Clear,sky is clear,30-12-2012 23:00
1126,None,-16.56,0,0,0,Clear,sky is clear,01-02-2014 00:00
1127,None,14.19,0,0,0,Mist,mist,24-09-2013 23:00
1127,None,17.33,0,0,90,Mist,mist,27-08-2017 06:00
1127,None,4.29,0,0,90,Clouds,overcast clouds,09-04-2013 23:00
1127,None,18.29,0,0,1,Clear,sky is clear,28-05-2014 23:00
1127,None,15.35,0,0,20,Mist,mist,30-07-2017 07:00
1128,None,-10.50,0,0,1,Clear,sky is clear,01-04-2018 00:00
1128,None,-15.26,0,0,1,Clear,sky is clear,22-02-2014 06:00
1128,None,-19.97,0,0,20,Clouds,few clouds,26-01-2014 22:00
1128,None,-0.89,0,0,90,Snow,heavy snow,13-04-2013 00:00
1128,None,-0.89,0,0,90,Mist,mist,13-04-2013 00:00
1128,None,23.05,0,0,12,Clouds,few clouds,07-07-2013 07:00
1128,None,-0.89,0,0,90,Snow,snow,13-04-2013 00:00
1128,None,24.07,0,0,1,Clear,sky is clear,04-07-2018 07:00
1128,None,-12.83,0,0,1,Clear,sky is clear,19-12-2015 00:00
